;  Created 01-Feb-2016 ECMD Adapted from stx_cfl_skyvec_table.txt 20-Jun-2013 - Shaun Bloomfield (TCD)
;
;  CFL sky X sampling (in arcminutes) from STIX optical axis, nominally 67 samples spaced 2 arcminutes apart
;
-66. -64. -62. -60. -58. -56. -54. -52. -50. -48. -46. -44. -42. -40. -38. -36. -34. -32. -30. -28. -26. -24. -22. -20. -18. -16. -14. -12. -10.  -8.  -6.  -4.  -2.   0.   2.   4.   6.   8.  10.  12.  14.  16.  18.  20.  22.  24.  26.  28.  30.  32.  34.  36.  38.  40.  42.  44.  46.  48.  50.  52.  54.  56.  58.  60.  62.  64.  66.
;
;  CFL sky Y sampling (in arcminutes) from STIX optical axis, nominally 67 samples spaced 2 arcminutes apart
;
-66. -64. -62. -60. -58. -56. -54. -52. -50. -48. -46. -44. -42. -40. -38. -36. -34. -32. -30. -28. -26. -24. -22. -20. -18. -16. -14. -12. -10.  -8.  -6.  -4.  -2.   0.   2.   4.   6.   8.  10.  12.  14.  16.  18.  20.  22.  24.  26.  28.  30.  32.  34.  36.  38.  40.  42.  44.  46.  48.  50.  52.  54.  56.  58.  60.  62.  64.  66.
;
;  CFL [npixels, nvectors] sky vector array, nominally has [12, 4489] entries where nvectors is nsky_x*nsky_y (67x67)
;
0.0000000 0.0046167 0.0008631 0.0000000 0.0000000 0.0086124 0.0016101 0.0000000 0.0520832 0.2350503 0.0520832 0.2350502 
0.0000000 0.0028908 0.0025981 0.0000000 0.0000000 0.0053928 0.0048468 0.0000000 0.0326125 0.2354435 0.0326125 0.2354433 
0.0000000 0.0011582 0.0043356 0.0000000 0.0000000 0.0021606 0.0080881 0.0000000 0.0130658 0.2356514 0.0130658 0.2356513 
0.0000000 0.0000000 0.0056347 0.0000000 0.0000000 0.0000000 0.0105119 0.0000000 0.0000000 0.2356855 0.0000000 0.2356854 
0.0000000 0.0000000 0.0061031 0.0000000 0.0000000 0.0000000 0.0113858 0.0000000 0.0000000 0.2356826 0.0000000 0.2356825 
0.0000000 0.0088522 0.0000000 0.0000000 0.0000000 0.0088522 0.0000000 0.0000000 0.2356838 0.0000000 0.2356837 0.0000000 
0.0000000 0.0080960 0.0000000 0.0000000 0.0000000 0.0080960 0.0000000 0.0000000 0.2356868 0.0000000 0.2356867 0.0000000 
0.0000000 0.0062121 0.0016594 0.0000000 0.0000000 0.0062120 0.0016594 0.0000000 0.2356599 0.0117739 0.2356597 0.0117739 
0.0000000 0.0037232 0.0041426 0.0000000 0.0000000 0.0037232 0.0041426 0.0000000 0.2354912 0.0293927 0.2354911 0.0293927 
0.0000000 0.0012372 0.0066180 0.0000000 0.0000000 0.0012372 0.0066180 0.0000000 0.2351713 0.0469557 0.2351712 0.0469557 
0.0000000 0.0000000 0.0078387 0.0000000 0.0000000 0.0000000 0.0078387 0.0000000 0.2346777 0.0653894 0.2346776 0.0653894 
0.0000000 0.0000000 0.0078158 0.0000000 0.0000000 0.0000000 0.0078158 0.0000000 0.2339933 0.0846353 0.2339932 0.0846353 
0.0000000 0.0000000 0.0077873 0.0000000 0.0000000 0.0000000 0.0077873 0.0000000 0.2331398 0.1036920 0.2331397 0.1036919 
0.0008204 0.0000000 0.0069342 0.0008204 0.0008204 0.0000000 0.0069342 0.0008204 0.2321615 0.1219016 0.2321614 0.1219016 
0.0032547 0.0000000 0.0044651 0.0032547 0.0032547 0.0000000 0.0044650 0.0032547 0.2311168 0.1386510 0.2311167 0.1386509 
0.0056637 0.0000000 0.0020168 0.0056637 0.0056637 0.0000000 0.0020168 0.0056636 0.2299417 0.1551556 0.2299416 0.1551555 
0.0080426 0.0000000 0.0000000 0.0076363 0.0080426 0.0000000 0.0000000 0.0076363 0.2286189 0.1716899 0.2286188 0.1716898 
0.0103825 0.0000000 0.0000000 0.0075840 0.0103825 0.0000000 0.0000000 0.0075839 0.2270519 0.1893712 0.2270518 0.1893711 
0.0126820 0.0000000 0.0000000 0.0075273 0.0126820 0.0000000 0.0000000 0.0075273 0.2253561 0.2066738 0.2253560 0.2066738 
0.0149336 0.0000044 0.0000000 0.0074624 0.0149336 0.0000044 0.0000000 0.0074624 0.2235444 0.2235445 0.2235443 0.2235444 
0.0149340 0.0023623 0.0000000 0.0051047 0.0149339 0.0023623 0.0000000 0.0051047 0.2235498 0.2235499 0.2235497 0.2235497 
0.0149340 0.0047202 0.0000000 0.0027468 0.0149340 0.0047202 0.0000000 0.0027468 0.2235502 0.2235503 0.2235501 0.2235502 
0.0149337 0.0070780 0.0000000 0.0003889 0.0149337 0.0070780 0.0000000 0.0003889 0.2235457 0.2235457 0.2235456 0.2235456 
0.0149331 0.0094354 0.0000000 0.0000000 0.0149331 0.0094354 0.0000000 0.0000000 0.2235370 0.2235370 0.2235369 0.2235369 
0.0149324 0.0117925 0.0000000 0.0000000 0.0149323 0.0117925 0.0000000 0.0000000 0.2235258 0.2235259 0.2235257 0.2235257 
0.0149314 0.0141492 0.0000000 0.0000000 0.0149314 0.0141492 0.0000000 0.0000000 0.2235121 0.2235122 0.2235120 0.2235121 
0.0149311 0.0149311 0.0015751 0.0000000 0.0149310 0.0149310 0.0015751 0.0000000 0.2235065 0.2235065 0.2235064 0.2235064 
0.0149309 0.0149309 0.0039324 0.0000000 0.0149308 0.0149308 0.0039324 0.0000000 0.2235036 0.2235036 0.2235035 0.2235035 
0.0149305 0.0149305 0.0062895 0.0000000 0.0149305 0.0149305 0.0062895 0.0000000 0.2234982 0.2234983 0.2234981 0.2234981 
0.0149300 0.0149300 0.0086464 0.0000000 0.0149300 0.0149300 0.0086464 0.0000000 0.2234903 0.2234904 0.2234902 0.2234903 
0.0149293 0.0149293 0.0110030 0.0000000 0.0149293 0.0149293 0.0110030 0.0000000 0.2234800 0.2234800 0.2234799 0.2234799 
0.0149284 0.0149284 0.0133592 0.0000000 0.0149284 0.0149284 0.0133592 0.0000000 0.2234672 0.2234672 0.2234671 0.2234671 
0.0149278 0.0149278 0.0149278 0.0007876 0.0149277 0.0149277 0.0149277 0.0007876 0.2234571 0.2234571 0.2234570 0.2234570 
0.0149276 0.0149276 0.0149276 0.0031443 0.0149276 0.0149276 0.0149276 0.0031443 0.2234550 0.2234551 0.2234549 0.2234549 
0.0149273 0.0149273 0.0149273 0.0055008 0.0149273 0.0149273 0.0149273 0.0055008 0.2234505 0.2234505 0.2234504 0.2234504 
0.0149269 0.0149269 0.0149269 0.0078572 0.0149268 0.0149268 0.0149268 0.0078572 0.2234434 0.2234435 0.2234433 0.2234434 
0.0149262 0.0149262 0.0149262 0.0102133 0.0149262 0.0149262 0.0149262 0.0102133 0.2234339 0.2234340 0.2234338 0.2234339 
0.0149254 0.0149254 0.0149254 0.0125691 0.0149254 0.0149254 0.0149254 0.0125691 0.2234219 0.2234220 0.2234218 0.2234218 
0.0149245 0.0149245 0.0149245 0.0149245 0.0149244 0.0149244 0.0149244 0.0149244 0.2234074 0.2234075 0.2234074 0.2234074 
0.0125691 0.0149254 0.0149254 0.0149254 0.0125691 0.0149254 0.0149254 0.0149254 0.2234219 0.2234220 0.2234218 0.2234218 
0.0102133 0.0149262 0.0149262 0.0149262 0.0102133 0.0149262 0.0149262 0.0149262 0.2234339 0.2234340 0.2234338 0.2234339 
0.0078572 0.0149269 0.0149269 0.0149269 0.0078572 0.0149268 0.0149268 0.0149268 0.2234434 0.2234435 0.2234433 0.2234434 
0.0055008 0.0149273 0.0149273 0.0149273 0.0055008 0.0149273 0.0149273 0.0149273 0.2234505 0.2234505 0.2234504 0.2234504 
0.0031443 0.0149276 0.0149276 0.0149276 0.0031442 0.0149276 0.0149276 0.0149276 0.2234550 0.2234551 0.2234549 0.2234549 
0.0007876 0.0149278 0.0149278 0.0149278 0.0007876 0.0149277 0.0149277 0.0149277 0.2234571 0.2234571 0.2234570 0.2234570 
0.0000000 0.0133592 0.0149284 0.0149284 0.0000000 0.0133592 0.0149284 0.0149284 0.2234672 0.2234672 0.2234671 0.2234671 
0.0000000 0.0110030 0.0149293 0.0149293 0.0000000 0.0110030 0.0149293 0.0149293 0.2234800 0.2234800 0.2234799 0.2234799 
0.0000000 0.0086464 0.0149300 0.0149300 0.0000000 0.0086464 0.0149300 0.0149300 0.2234903 0.2234904 0.2234902 0.2234903 
0.0000000 0.0062895 0.0149305 0.0149305 0.0000000 0.0062895 0.0149305 0.0149305 0.2234982 0.2234983 0.2234981 0.2234981 
0.0000000 0.0039324 0.0149309 0.0149309 0.0000000 0.0039324 0.0149308 0.0149308 0.2235036 0.2235036 0.2235035 0.2235035 
0.0000000 0.0015751 0.0149311 0.0149311 0.0000000 0.0015751 0.0149310 0.0149310 0.2235065 0.2235065 0.2235064 0.2235064 
0.0000000 0.0000000 0.0141492 0.0149314 0.0000000 0.0000000 0.0141492 0.0149314 0.2235121 0.2235122 0.2235120 0.2235121 
0.0000000 0.0000000 0.0117925 0.0149324 0.0000000 0.0000000 0.0117925 0.0149323 0.2235258 0.2235259 0.2235257 0.2235257 
0.0000000 0.0000000 0.0094354 0.0149331 0.0000000 0.0000000 0.0094354 0.0149331 0.2235370 0.2235370 0.2235369 0.2235369 
0.0003889 0.0000000 0.0070780 0.0149337 0.0003889 0.0000000 0.0070780 0.0149337 0.2235457 0.2235457 0.2235456 0.2235456 
0.0027468 0.0000000 0.0047202 0.0149340 0.0027468 0.0000000 0.0047202 0.0149340 0.2235502 0.2235503 0.2235501 0.2235502 
0.0051047 0.0000000 0.0023623 0.0149340 0.0051047 0.0000000 0.0023623 0.0149339 0.2235498 0.2235499 0.2235497 0.2235497 
0.0074624 0.0000000 0.0000044 0.0149336 0.0074624 0.0000000 0.0000044 0.0149336 0.2235444 0.2235445 0.2235443 0.2235444 
0.0075216 0.0000000 0.0000000 0.0126723 0.0075215 0.0000000 0.0000000 0.0126723 0.2083619 0.2251834 0.2083618 0.2251833 
0.0075732 0.0000000 0.0000000 0.0103677 0.0075732 0.0000000 0.0000000 0.0103677 0.1928236 0.2267290 0.1928235 0.2267289 
0.0076213 0.0000000 0.0000000 0.0080269 0.0076213 0.0000000 0.0000000 0.0080269 0.1769734 0.2281710 0.1769733 0.2281708 
0.0056558 0.0020140 0.0000000 0.0056558 0.0056558 0.0020140 0.0000000 0.0056558 0.1593456 0.2296231 0.1593455 0.2296230 
0.0032524 0.0044619 0.0000000 0.0032524 0.0032524 0.0044619 0.0000000 0.0032524 0.1410858 0.2309530 0.1410857 0.2309529 
0.0008203 0.0069331 0.0000000 0.0008203 0.0008203 0.0069331 0.0000000 0.0008203 0.1225214 0.2321252 0.1225214 0.2321251 
0.0000000 0.0077852 0.0000000 0.0000000 0.0000000 0.0077852 0.0000000 0.0000000 0.1049378 0.2330778 0.1049378 0.2330777 
0.0000000 0.0078115 0.0000000 0.0000000 0.0000000 0.0078115 0.0000000 0.0000000 0.0877878 0.2338642 0.0877878 0.2338641 
0.0000000 0.0078332 0.0000000 0.0000000 0.0000000 0.0078332 0.0000000 0.0000000 0.0704787 0.2345140 0.0704787 0.2345139 
0.0000000 0.0066146 0.0012366 0.0000000 0.0000000 0.0066146 0.0012365 0.0000000 0.0520835 0.2350513 0.0520835 0.2350512 
0.0000000 0.0041418 0.0037225 0.0000000 0.0000000 0.0041418 0.0037225 0.0000000 0.0326126 0.2354441 0.0326126 0.2354440 
0.0000000 0.0016594 0.0062119 0.0000000 0.0000000 0.0016594 0.0062118 0.0000000 0.0130659 0.2356523 0.0130659 0.2356521 
0.0000000 0.0000000 0.0080733 0.0000000 0.0000000 0.0000000 0.0080733 0.0000000 0.0000000 0.2356869 0.0000000 0.2356868 
0.0000000 0.0000000 0.0087445 0.0000000 0.0000000 0.0000000 0.0087445 0.0000000 0.0000000 0.2356842 0.0000000 0.2356842 
0.0000000 0.0115260 0.0000000 0.0000000 0.0000000 0.0061783 0.0000000 0.0000000 0.2356821 0.0000000 0.2356820 0.0000000 
0.0000000 0.0105414 0.0000000 0.0000000 0.0000000 0.0056505 0.0000000 0.0000000 0.2356854 0.0000000 0.2356853 0.0000000 
0.0000000 0.0080884 0.0021606 0.0000000 0.0000000 0.0043357 0.0011582 0.0000000 0.2356590 0.0117738 0.2356589 0.0117738 
0.0000000 0.0048478 0.0053939 0.0000000 0.0000000 0.0025986 0.0028913 0.0000000 0.2354906 0.0293926 0.2354905 0.0293926 
0.0000000 0.0016109 0.0086168 0.0000000 0.0000000 0.0008635 0.0046190 0.0000000 0.2351703 0.0469554 0.2351702 0.0469554 
0.0000000 0.0000000 0.0102062 0.0000000 0.0000000 0.0000000 0.0054710 0.0000000 0.2346764 0.0653890 0.2346763 0.0653890 
0.0000000 0.0000000 0.0101765 0.0000000 0.0000000 0.0000000 0.0054551 0.0000000 0.2339920 0.0846348 0.2339919 0.0846347 
0.0000000 0.0000000 0.0101393 0.0000000 0.0000000 0.0000000 0.0054352 0.0000000 0.2331385 0.1036913 0.2331384 0.1036912 
0.0010682 0.0000000 0.0090286 0.0010682 0.0005726 0.0000000 0.0048398 0.0005726 0.2321604 0.1219011 0.2321603 0.1219010 
0.0042377 0.0000000 0.0058137 0.0042377 0.0022716 0.0000000 0.0031164 0.0022716 0.2311160 0.1386504 0.2311158 0.1386503 
0.0073743 0.0000000 0.0026260 0.0073743 0.0039530 0.0000000 0.0014076 0.0039530 0.2299403 0.1551545 0.2299401 0.1551545 
0.0104717 0.0000000 0.0000000 0.0099426 0.0056134 0.0000000 0.0000000 0.0053298 0.2286164 0.1716879 0.2286163 0.1716879 
0.0135182 0.0000000 0.0000000 0.0098744 0.0072465 0.0000000 0.0000000 0.0052932 0.2270485 0.1893683 0.2270484 0.1893682 
0.0165121 0.0000000 0.0000000 0.0098006 0.0088515 0.0000000 0.0000000 0.0052537 0.2253516 0.2066697 0.2253515 0.2066696 
0.0194436 0.0000057 0.0000000 0.0097161 0.0104229 0.0000030 0.0000000 0.0052084 0.2235387 0.2235388 0.2235387 0.2235387 
0.0194441 0.0030757 0.0000000 0.0066463 0.0104232 0.0016488 0.0000000 0.0035628 0.2235446 0.2235447 0.2235445 0.2235446 
0.0194440 0.0061458 0.0000000 0.0035763 0.0104232 0.0032945 0.0000000 0.0019171 0.2235451 0.2235451 0.2235450 0.2235450 
0.0194436 0.0092155 0.0000000 0.0005063 0.0104231 0.0049401 0.0000000 0.0002714 0.2235401 0.2235401 0.2235400 0.2235400 
0.0194428 0.0122848 0.0000000 0.0000000 0.0104226 0.0065855 0.0000000 0.0000000 0.2235306 0.2235307 0.2235305 0.2235306 
0.0194417 0.0153537 0.0000000 0.0000000 0.0104221 0.0082306 0.0000000 0.0000000 0.2235184 0.2235185 0.2235183 0.2235183 
0.0194404 0.0184220 0.0000000 0.0000000 0.0104214 0.0098754 0.0000000 0.0000000 0.2235035 0.2235035 0.2235034 0.2235034 
0.0194398 0.0194398 0.0020508 0.0000000 0.0104211 0.0104211 0.0010994 0.0000000 0.2234973 0.2234974 0.2234972 0.2234973 
0.0194395 0.0194395 0.0051199 0.0000000 0.0104209 0.0104209 0.0027446 0.0000000 0.2234942 0.2234942 0.2234941 0.2234941 
0.0194390 0.0194390 0.0081887 0.0000000 0.0104207 0.0104207 0.0043897 0.0000000 0.2234883 0.2234883 0.2234882 0.2234882 
0.0194383 0.0194383 0.0112573 0.0000000 0.0104203 0.0104203 0.0060347 0.0000000 0.2234797 0.2234798 0.2234796 0.2234797 
0.0194372 0.0194372 0.0143254 0.0000000 0.0104198 0.0104198 0.0076795 0.0000000 0.2234684 0.2234685 0.2234683 0.2234684 
0.0194360 0.0194360 0.0173929 0.0000000 0.0104191 0.0104191 0.0093239 0.0000000 0.2234544 0.2234545 0.2234543 0.2234544 
0.0194351 0.0194351 0.0194351 0.0010254 0.0104186 0.0104186 0.0104186 0.0005497 0.2234434 0.2234435 0.2234433 0.2234434 
0.0194349 0.0194349 0.0194349 0.0040936 0.0104185 0.0104185 0.0104185 0.0021945 0.2234412 0.2234412 0.2234411 0.2234411 
0.0194344 0.0194344 0.0194344 0.0071617 0.0104183 0.0104183 0.0104183 0.0038392 0.2234362 0.2234363 0.2234361 0.2234362 
0.0194338 0.0194338 0.0194338 0.0102296 0.0104179 0.0104179 0.0104179 0.0054838 0.2234286 0.2234286 0.2234285 0.2234285 
0.0194329 0.0194329 0.0194329 0.0132970 0.0104175 0.0104175 0.0104175 0.0071282 0.2234182 0.2234182 0.2234181 0.2234181 
0.0194317 0.0194317 0.0194317 0.0163640 0.0104168 0.0104168 0.0104168 0.0087723 0.2234051 0.2234051 0.2234050 0.2234050 
0.0194303 0.0194303 0.0194303 0.0194303 0.0104161 0.0104161 0.0104161 0.0104161 0.2233893 0.2233893 0.2233892 0.2233892 
0.0163640 0.0194317 0.0194317 0.0194317 0.0087723 0.0104168 0.0104168 0.0104168 0.2234051 0.2234051 0.2234050 0.2234050 
0.0132970 0.0194329 0.0194329 0.0194329 0.0071282 0.0104175 0.0104175 0.0104175 0.2234182 0.2234182 0.2234181 0.2234181 
0.0102296 0.0194338 0.0194338 0.0194338 0.0054838 0.0104179 0.0104179 0.0104179 0.2234286 0.2234286 0.2234285 0.2234285 
0.0071617 0.0194344 0.0194344 0.0194344 0.0038392 0.0104183 0.0104183 0.0104183 0.2234362 0.2234363 0.2234361 0.2234362 
0.0040936 0.0194349 0.0194349 0.0194349 0.0021945 0.0104185 0.0104185 0.0104185 0.2234412 0.2234412 0.2234411 0.2234411 
0.0010254 0.0194351 0.0194351 0.0194351 0.0005497 0.0104186 0.0104186 0.0104186 0.2234434 0.2234435 0.2234433 0.2234434 
0.0000000 0.0173929 0.0194360 0.0194360 0.0000000 0.0093239 0.0104191 0.0104191 0.2234544 0.2234545 0.2234543 0.2234544 
0.0000000 0.0143254 0.0194373 0.0194373 0.0000000 0.0076794 0.0104197 0.0104197 0.2234684 0.2234685 0.2234683 0.2234684 
0.0000000 0.0112572 0.0194382 0.0194382 0.0000000 0.0060347 0.0104203 0.0104203 0.2234797 0.2234798 0.2234796 0.2234797 
0.0000000 0.0081887 0.0194390 0.0194390 0.0000000 0.0043897 0.0104207 0.0104207 0.2234883 0.2234883 0.2234882 0.2234882 
0.0000000 0.0051199 0.0194395 0.0194395 0.0000000 0.0027446 0.0104209 0.0104209 0.2234942 0.2234942 0.2234941 0.2234941 
0.0000000 0.0020508 0.0194398 0.0194398 0.0000000 0.0010994 0.0104211 0.0104211 0.2234973 0.2234974 0.2234972 0.2234973 
0.0000000 0.0000000 0.0184220 0.0194404 0.0000000 0.0000000 0.0098754 0.0104214 0.2235035 0.2235035 0.2235034 0.2235034 
0.0000000 0.0000000 0.0153537 0.0194417 0.0000000 0.0000000 0.0082306 0.0104221 0.2235184 0.2235185 0.2235183 0.2235183 
0.0000000 0.0000000 0.0122848 0.0194428 0.0000000 0.0000000 0.0065855 0.0104226 0.2235306 0.2235307 0.2235305 0.2235306 
0.0005063 0.0000000 0.0092155 0.0194436 0.0002714 0.0000000 0.0049401 0.0104231 0.2235401 0.2235401 0.2235400 0.2235400 
0.0035763 0.0000000 0.0061458 0.0194440 0.0019171 0.0000000 0.0032945 0.0104232 0.2235451 0.2235451 0.2235450 0.2235450 
0.0066463 0.0000000 0.0030757 0.0194441 0.0035628 0.0000000 0.0016488 0.0104232 0.2235446 0.2235447 0.2235445 0.2235446 
0.0097161 0.0000000 0.0000057 0.0194436 0.0052084 0.0000000 0.0000030 0.0104229 0.2235387 0.2235388 0.2235387 0.2235387 
0.0097931 0.0000000 0.0000000 0.0164994 0.0052497 0.0000000 0.0000000 0.0088447 0.2083577 0.2251790 0.2083577 0.2251789 
0.0098604 0.0000000 0.0000000 0.0134990 0.0052857 0.0000000 0.0000000 0.0072362 0.1928207 0.2267256 0.1928206 0.2267254 
0.0099231 0.0000000 0.0000000 0.0104512 0.0053193 0.0000000 0.0000000 0.0056024 0.1769714 0.2281684 0.1769713 0.2281683 
0.0073640 0.0026223 0.0000000 0.0073640 0.0039475 0.0014057 0.0000000 0.0039475 0.1593445 0.2296217 0.1593445 0.2296216 
0.0042347 0.0058095 0.0000000 0.0042347 0.0022700 0.0031142 0.0000000 0.0022700 0.1410852 0.2309522 0.1410851 0.2309521 
0.0010680 0.0090272 0.0000000 0.0010680 0.0005725 0.0048390 0.0000000 0.0005725 0.1225209 0.2321242 0.1225208 0.2321241 
0.0000000 0.0101366 0.0000000 0.0000000 0.0000000 0.0054337 0.0000000 0.0000000 0.1049372 0.2330765 0.1049371 0.2330764 
0.0000000 0.0101709 0.0000000 0.0000000 0.0000000 0.0054520 0.0000000 0.0000000 0.0877873 0.2338629 0.0877872 0.2338628 
0.0000000 0.0101991 0.0000000 0.0000000 0.0000000 0.0054672 0.0000000 0.0000000 0.0704782 0.2345127 0.0704782 0.2345126 
0.0000000 0.0086124 0.0016101 0.0000000 0.0000000 0.0046167 0.0008631 0.0000000 0.0520832 0.2350503 0.0520832 0.2350502 
0.0000000 0.0053928 0.0048468 0.0000000 0.0000000 0.0028908 0.0025981 0.0000000 0.0326125 0.2354435 0.0326125 0.2354433 
0.0000000 0.0021606 0.0080881 0.0000000 0.0000000 0.0011581 0.0043355 0.0000000 0.0130658 0.2356514 0.0130658 0.2356513 
0.0000000 0.0000000 0.0105119 0.0000000 0.0000000 0.0000000 0.0056347 0.0000000 0.0000000 0.2356855 0.0000000 0.2356854 
0.0000000 0.0000000 0.0113858 0.0000000 0.0000000 0.0000000 0.0061031 0.0000000 0.0000000 0.2356826 0.0000000 0.2356825 
0.0000000 0.0141996 0.0000000 0.0000000 0.0000000 0.0035043 0.0000000 0.0000000 0.2356771 0.0000000 0.2356770 0.0000000 
0.0000000 0.0129866 0.0000000 0.0000000 0.0000000 0.0032051 0.0000000 0.0000000 0.2356812 0.0000000 0.2356811 0.0000000 
0.0000000 0.0099646 0.0026618 0.0000000 0.0000000 0.0024593 0.0006569 0.0000000 0.2356563 0.0117735 0.2356562 0.0117735 
0.0000000 0.0059724 0.0066451 0.0000000 0.0000000 0.0014740 0.0016400 0.0000000 0.2354886 0.0293921 0.2354885 0.0293921 
0.0000000 0.0019846 0.0106156 0.0000000 0.0000000 0.0004898 0.0026200 0.0000000 0.2351674 0.0469547 0.2351673 0.0469547 
0.0000000 0.0000000 0.0125737 0.0000000 0.0000000 0.0000000 0.0031033 0.0000000 0.2346725 0.0653877 0.2346724 0.0653877 
0.0000000 0.0000000 0.0125370 0.0000000 0.0000000 0.0000000 0.0030943 0.0000000 0.2339881 0.0846332 0.2339880 0.0846332 
0.0000000 0.0000000 0.0124912 0.0000000 0.0000000 0.0000000 0.0030831 0.0000000 0.2331346 0.1036895 0.2331345 0.1036894 
0.0013159 0.0000000 0.0111229 0.0013159 0.0003248 0.0000000 0.0027453 0.0003248 0.2321573 0.1218993 0.2321572 0.1218992 
0.0052206 0.0000000 0.0071622 0.0052206 0.0012886 0.0000000 0.0017678 0.0012886 0.2311134 0.1386487 0.2311133 0.1386486 
0.0090847 0.0000000 0.0032351 0.0090846 0.0022423 0.0000000 0.0007985 0.0022423 0.2299360 0.1551515 0.2299359 0.1551515 
0.0129003 0.0000000 0.0000000 0.0122486 0.0031842 0.0000000 0.0000000 0.0030233 0.2286087 0.1716820 0.2286086 0.1716819 
0.0166532 0.0000000 0.0000000 0.0121644 0.0041105 0.0000000 0.0000000 0.0030026 0.2270383 0.1893596 0.2270382 0.1893595 
0.0203411 0.0000000 0.0000000 0.0120734 0.0050208 0.0000000 0.0000000 0.0029801 0.2253383 0.2066573 0.2253382 0.2066572 
0.0239520 0.0000070 0.0000000 0.0119690 0.0059122 0.0000017 0.0000000 0.0029544 0.2235217 0.2235217 0.2235216 0.2235216 
0.0239527 0.0037889 0.0000000 0.0081875 0.0059124 0.0009352 0.0000000 0.0020210 0.2235290 0.2235291 0.2235289 0.2235290 
0.0239528 0.0075708 0.0000000 0.0044056 0.0059124 0.0018688 0.0000000 0.0010875 0.2235296 0.2235297 0.2235295 0.2235295 
0.0239521 0.0113523 0.0000000 0.0006238 0.0059123 0.0028022 0.0000000 0.0001540 0.2235234 0.2235234 0.2235233 0.2235233 
0.0239508 0.0151332 0.0000000 0.0000000 0.0059120 0.0037355 0.0000000 0.0000000 0.2235115 0.2235116 0.2235114 0.2235115 
0.0239491 0.0189133 0.0000000 0.0000000 0.0059117 0.0046686 0.0000000 0.0000000 0.2234963 0.2234963 0.2234962 0.2234962 
0.0239471 0.0226925 0.0000000 0.0000000 0.0059112 0.0056015 0.0000000 0.0000000 0.2234776 0.2234777 0.2234775 0.2234776 
0.0239462 0.0239462 0.0025262 0.0000000 0.0059110 0.0059110 0.0006236 0.0000000 0.2234700 0.2234700 0.2234699 0.2234699 
0.0239458 0.0239458 0.0063067 0.0000000 0.0059109 0.0059109 0.0015568 0.0000000 0.2234660 0.2234660 0.2234659 0.2234659 
0.0239450 0.0239450 0.0100869 0.0000000 0.0059108 0.0059108 0.0024899 0.0000000 0.2234586 0.2234587 0.2234585 0.2234586 
0.0239438 0.0239438 0.0138666 0.0000000 0.0059105 0.0059105 0.0034229 0.0000000 0.2234479 0.2234479 0.2234478 0.2234478 
0.0239423 0.0239423 0.0176456 0.0000000 0.0059101 0.0059101 0.0043558 0.0000000 0.2234338 0.2234338 0.2234337 0.2234337 
0.0239404 0.0239404 0.0214238 0.0000000 0.0059097 0.0059097 0.0052885 0.0000000 0.2234163 0.2234163 0.2234162 0.2234162 
0.0239389 0.0239389 0.0239389 0.0012630 0.0059093 0.0059093 0.0059093 0.0003118 0.2234026 0.2234026 0.2234025 0.2234025 
0.0239386 0.0239386 0.0239386 0.0050422 0.0059093 0.0059093 0.0059093 0.0012447 0.2233997 0.2233998 0.2233996 0.2233997 
0.0239379 0.0239379 0.0239379 0.0088213 0.0059092 0.0059092 0.0059092 0.0021776 0.2233935 0.2233936 0.2233934 0.2233935 
0.0239369 0.0239369 0.0239369 0.0125999 0.0059089 0.0059089 0.0059089 0.0031103 0.2233839 0.2233840 0.2233838 0.2233839 
0.0239355 0.0239355 0.0239355 0.0163780 0.0059086 0.0059086 0.0059086 0.0040430 0.2233710 0.2233710 0.2233709 0.2233709 
0.0239337 0.0239337 0.0239337 0.0201553 0.0059081 0.0059081 0.0059081 0.0049754 0.2233546 0.2233547 0.2233545 0.2233545 
0.0239316 0.0239316 0.0239316 0.0239316 0.0059076 0.0059076 0.0059076 0.0059076 0.2233349 0.2233349 0.2233348 0.2233348 
0.0201553 0.0239337 0.0239337 0.0239337 0.0049754 0.0059081 0.0059081 0.0059081 0.2233546 0.2233547 0.2233545 0.2233545 
0.0163779 0.0239355 0.0239355 0.0239355 0.0040430 0.0059086 0.0059086 0.0059086 0.2233710 0.2233710 0.2233709 0.2233709 
0.0125999 0.0239369 0.0239369 0.0239369 0.0031103 0.0059089 0.0059089 0.0059089 0.2233839 0.2233840 0.2233838 0.2233839 
0.0088213 0.0239379 0.0239379 0.0239379 0.0021776 0.0059092 0.0059092 0.0059092 0.2233935 0.2233936 0.2233934 0.2233935 
0.0050423 0.0239386 0.0239386 0.0239386 0.0012447 0.0059093 0.0059093 0.0059093 0.2233997 0.2233998 0.2233996 0.2233997 
0.0012630 0.0239389 0.0239389 0.0239389 0.0003118 0.0059093 0.0059093 0.0059093 0.2234026 0.2234026 0.2234025 0.2234025 
0.0000000 0.0214238 0.0239404 0.0239404 0.0000000 0.0052885 0.0059097 0.0059097 0.2234163 0.2234163 0.2234162 0.2234162 
0.0000000 0.0176456 0.0239423 0.0239423 0.0000000 0.0043558 0.0059101 0.0059101 0.2234338 0.2234338 0.2234337 0.2234337 
0.0000000 0.0138666 0.0239438 0.0239438 0.0000000 0.0034229 0.0059105 0.0059105 0.2234479 0.2234479 0.2234478 0.2234478 
