energies,det-0,det-1,det-2,det-3,det-4,det-5,det-6,det-7,det-8,det-9,det-10,det-11,det-12,det-13,det-14,det-15,det-16,det-17,det-18,det-19,det-20,det-21,det-22,det-23,det-24,det-25,det-26,det-27,det-28,det-29,det-30,det-31,attenuator
117.588,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.9130976938158685,0.9130976938158685,0.9130976938158685,0.917053619706439,0.917053619706439,0.917053619706439,0.9130976938158685,0.9130976938158685,0.9130976938158685,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.917053619706439,0.971485200892852
117.73599999999999,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9131274836190659,0.9131274836190659,0.9131274836190659,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9131274836190659,0.9131274836190659,0.9131274836190659,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9170820688705198,0.9715111247482459
117.884,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9131572243108285,0.9131572243108285,0.9131572243108285,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9131572243108285,0.9131572243108285,0.9131572243108285,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9171104710088035,0.9715369826336349
118.032,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9131869160385987,0.9131869160385987,0.9131869160385987,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9131869160385987,0.9131869160385987,0.9131869160385987,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9171388262629415,0.9715627748152262
118.17999999999999,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9132165589491726,0.9132165589491726,0.9132165589491726,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9132165589491726,0.9132165589491726,0.9132165589491726,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9171671347739615,0.9715885015577804
118.32799999999999,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.9132461531887021,0.9132461531887021,0.9132461531887021,0.91719539668227,0.91719539668227,0.91719539668227,0.9132461531887021,0.9132461531887021,0.9132461531887021,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.91719539668227,0.9716141631246216
118.476,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9132756989026997,0.9132756989026997,0.9132756989026997,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9132756989026997,0.9132756989026997,0.9132756989026997,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9172236121276574,0.9716397597776469
118.624,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.913305196236041,0.913305196236041,0.913305196236041,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.913305196236041,0.913305196236041,0.913305196236041,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9172517812492994,0.9716652917773363
118.77199999999999,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.9133346453329699,0.9133346453329699,0.9133346453329699,0.917279904185763,0.917279904185763,0.917279904185763,0.9133346453329699,0.9133346453329699,0.9133346453329699,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.917279904185763,0.971690759382762
118.91999999999999,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9133640463371002,0.9133640463371002,0.9133640463371002,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9133640463371002,0.9133640463371002,0.9133640463371002,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.9173079810750073,0.971716162851598
119.068,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9133933993914223,0.9133933993914223,0.9133933993914223,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9133933993914223,0.9133933993914223,0.9133933993914223,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9173360120543906,0.9717415024401295
119.216,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9134227046383024,0.9134227046383024,0.9134227046383024,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9134227046383024,0.9134227046383024,0.9134227046383024,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9173639972606694,0.9717667784032622
119.36399999999999,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9134519622194915,0.9134519622194915,0.9134519622194915,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9134519622194915,0.9134519622194915,0.9134519622194915,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.9173919368300069,0.971791990994532
119.512,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9134811722761239,0.9134811722761239,0.9134811722761239,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9134811722761239,0.9134811722761239,0.9134811722761239,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9174198308979715,0.9718171404661131
119.66,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9135103349487241,0.9135103349487241,0.9135103349487241,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9135103349487241,0.9135103349487241,0.9135103349487241,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9174476795995443,0.9718422270688283
119.80799999999999,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9135394503772074,0.9135394503772074,0.9135394503772074,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9135394503772074,0.9135394503772074,0.9135394503772074,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9174754830691184,0.9718672510521574
119.95599999999999,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9135685187008881,0.9135685187008881,0.9135685187008881,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9135685187008881,0.9135685187008881,0.9135685187008881,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9175032414405081,0.9718922126642465
120.104,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9135975400584756,0.9135975400584756,0.9135975400584756,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9135975400584756,0.9135975400584756,0.9135975400584756,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9175309548469441,0.9719171121519163
120.252,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9136265145880869,0.9136265145880869,0.9136265145880869,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9136265145880869,0.9136265145880869,0.9136265145880869,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9175586234210862,0.9719419497606717
120.39999999999999,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9136554424272406,0.9136554424272406,0.9136554424272406,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9136554424272406,0.9136554424272406,0.9136554424272406,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9175862472950175,0.9719667257347101
120.54799999999999,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9136843237128689,0.9136843237128689,0.9136843237128689,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9136843237128689,0.9136843237128689,0.9136843237128689,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9176138266002554,0.9719914403169301
120.696,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9137131585813142,0.9137131585813142,0.9137131585813142,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9137131585813142,0.9137131585813142,0.9137131585813142,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.9176413614677491,0.97201609374894
120.844,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9137419471683366,0.9137419471683366,0.9137419471683366,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9137419471683366,0.9137419471683366,0.9137419471683366,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9176688520278865,0.9720406862710672
120.99199999999999,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9137706896091147,0.9137706896091147,0.9137706896091147,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9137706896091147,0.9137706896091147,0.9137706896091147,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9176962984104948,0.9720652181223653
121.14,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9137993860382505,0.9137993860382505,0.9137993860382505,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9137993860382505,0.9137993860382505,0.9137993860382505,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9177237007448457,0.9720896895406237
121.288,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9138280365897725,0.9138280365897725,0.9138280365897725,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9138280365897725,0.9138280365897725,0.9138280365897725,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9177510591596576,0.9721141007623751
121.43599999999999,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9138566413971372,0.9138566413971372,0.9138566413971372,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9138566413971372,0.9138566413971372,0.9138566413971372,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9177783737830981,0.9721384520229046
121.58399999999999,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9138852005932357,0.9138852005932357,0.9138852005932357,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9138852005932357,0.9138852005932357,0.9138852005932357,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9178056447427898,0.9721627435562572
121.732,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9139137143103928,0.9139137143103928,0.9139137143103928,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9139137143103928,0.9139137143103928,0.9139137143103928,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9178328721658091,0.9721869755952464
121.88,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.9139421826803733,0.9139421826803733,0.9139421826803733,0.917860056178693,0.917860056178693,0.917860056178693,0.9139421826803733,0.9139421826803733,0.9139421826803733,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.917860056178693,0.9722111483714619
122.02799999999999,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9139706058343836,0.9139706058343836,0.9139706058343836,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9139706058343836,0.9139706058343836,0.9139706058343836,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9178871969074404,0.9722352621152782
122.17599999999999,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9139989839030758,0.9139989839030758,0.9139989839030758,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9139989839030758,0.9139989839030758,0.9139989839030758,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9179142944775156,0.9722593170558618
122.324,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9140273170165492,0.9140273170165492,0.9140273170165492,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9140273170165492,0.9140273170165492,0.9140273170165492,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9179413490138507,0.9722833134211799
122.472,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9140556053043556,0.9140556053043556,0.9140556053043556,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9140556053043556,0.9140556053043556,0.9140556053043556,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9179683606408496,0.9723072514380076
122.61999999999999,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9140838488955003,0.9140838488955003,0.9140838488955003,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9140838488955003,0.9140838488955003,0.9140838488955003,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9179953294823902,0.9723311313319359
122.768,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9141120479184468,0.9141120479184468,0.9141120479184468,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9141120479184468,0.9141120479184468,0.9141120479184468,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9180222556618275,0.9723549533273799
122.916,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9141402025011182,0.9141402025011182,0.9141402025011182,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9141402025011182,0.9141402025011182,0.9141402025011182,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9180491393019962,0.9723787176475853
123.064,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9141683127709012,0.9141683127709012,0.9141683127709012,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9141683127709012,0.9141683127709012,0.9141683127709012,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9180759805252143,0.9724024245146373
123.21199999999999,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9141963788546501,0.9141963788546501,0.9141963788546501,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9141963788546501,0.9141963788546501,0.9141963788546501,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9181027794532866,0.9724260741494674
123.36,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.914224400878687,0.914224400878687,0.914224400878687,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.914224400878687,0.914224400878687,0.914224400878687,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9181295362075046,0.9724496667718606
123.508,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9142523789688064,0.9142523789688064,0.9142523789688064,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9142523789688064,0.9142523789688064,0.9142523789688064,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.9181562509086522,0.972473202600464
123.65599999999999,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9142803132502797,0.9142803132502797,0.9142803132502797,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9142803132502797,0.9142803132502797,0.9142803132502797,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9181829236770087,0.9724966818527926
123.80399999999999,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.914308203847854,0.914308203847854,0.914308203847854,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.914308203847854,0.914308203847854,0.914308203847854,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9182095546323487,0.9725201047452381
123.952,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9143360508857588,0.9143360508857588,0.9143360508857588,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9143360508857588,0.9143360508857588,0.9143360508857588,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.9182361438939475,0.972543471493075
124.1,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9143638544877073,0.9143638544877073,0.9143638544877073,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9143638544877073,0.9143638544877073,0.9143638544877073,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9182626915805835,0.9725667823104684
124.24799999999999,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9143916147768993,0.9143916147768993,0.9143916147768993,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9143916147768993,0.9143916147768993,0.9143916147768993,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9182891978105402,0.9725900374104813
