energies,det-0,det-1,det-2,det-3,det-4,det-5,det-6,det-7,det-8,det-9,det-10,det-11,det-12,det-13,det-14,det-15,det-16,det-17,det-18,det-19,det-20,det-21,det-22,det-23,det-24,det-25,det-26,det-27,det-28,det-29,det-30,det-31
20.055999999999997,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.8042579614688042,0.8042579614688042,0.8042579614688042,0.816955794350725,0.816955794350725,0.816955794350725,0.8042579614688042,0.8042579614688042,0.8042579614688042,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725,0.816955794350725
20.204,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8056881075450909,0.8056881075450909,0.8056881075450909,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8056881075450909,0.8056881075450909,0.8056881075450909,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866,0.8182598517218866
20.352,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8070935556481482,0.8070935556481482,0.8070935556481482,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8070935556481482,0.8070935556481482,0.8070935556481482,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019,0.8195412214022019
20.5,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.808474930540122,0.808474930540122,0.808474930540122,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.808474930540122,0.808474930540122,0.808474930540122,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062,0.8208004872114062
20.648,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8098328368282705,0.8098328368282705,0.8098328368282705,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8098328368282705,0.8098328368282705,0.8098328368282705,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907,0.8220382137305907
20.796,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8111678597395975,0.8111678597395975,0.8111678597395975,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8111678597395975,0.8111678597395975,0.8111678597395975,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649,0.8232549470598649
20.944,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8124805658615066,0.8124805658615066,0.8124805658615066,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8124805658615066,0.8124805658615066,0.8124805658615066,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336,0.8244512155418336
21.092,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8137715038501185,0.8137715038501185,0.8137715038501185,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8137715038501185,0.8137715038501185,0.8137715038501185,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975,0.8256275304525975
21.24,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8150412051078132,0.8150412051078132,0.8150412051078132,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8150412051078132,0.8150412051078132,0.8150412051078132,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994,0.8267843866618994
21.387999999999998,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8162901844314817,0.8162901844314817,0.8162901844314817,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8162901844314817,0.8162901844314817,0.8162901844314817,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535,0.8279222632639535
21.535999999999998,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8175189406328859,0.8175189406328859,0.8175189406328859,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8175189406328859,0.8175189406328859,0.8175189406328859,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047,0.8290416241804047
21.683999999999997,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8187279571324627,0.8187279571324627,0.8187279571324627,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8187279571324627,0.8187279571324627,0.8187279571324627,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938,0.8301429187367938
21.832,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.81991770252783,0.81991770252783,0.81991770252783,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.81991770252783,0.81991770252783,0.81991770252783,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232,0.8312265822138232
21.98,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8210886311381987,0.8210886311381987,0.8210886311381987,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8210886311381987,0.8210886311381987,0.8210886311381987,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605,0.8322930363746605
22.128,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8222411835258219,0.8222411835258219,0.8222411835258219,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8222411835258219,0.8222411835258219,0.8222411835258219,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383,0.8333426899694383
22.276,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.8233757869955639,0.8233757869955639,0.8233757869955639,0.834375939218056,0.834375939218056,0.834375939218056,0.8233757869955639,0.8233757869955639,0.8233757869955639,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056,0.834375939218056
22.424,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8244928560736055,0.8244928560736055,0.8244928560736055,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8244928560736055,0.8244928560736055,0.8244928560736055,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232,0.8353931682723232
22.572,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8255927929662692,0.8255927929662692,0.8255927929662692,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8255927929662692,0.8255927929662692,0.8255927929662692,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448,0.8363947496584448
22.72,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8266759879998735,0.8266759879998735,0.8266759879998735,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8266759879998735,0.8266759879998735,0.8266759879998735,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733,0.8373810447007733
22.868,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.827742820042501,0.827742820042501,0.827742820042501,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.827742820042501,0.827742820042501,0.827742820042501,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247,0.8383524039277247
23.016,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8287936569085053,0.8287936569085053,0.8287936569085053,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8287936569085053,0.8287936569085053,0.8287936569085053,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958,0.8393091674606958
23.163999999999998,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8298288557465561,0.8298288557465561,0.8298288557465561,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8298288557465561,0.8298288557465561,0.8298288557465561,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895,0.8402516653867895
23.311999999999998,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8308487634119602,0.8308487634119602,0.8308487634119602,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8308487634119602,0.8308487634119602,0.8308487634119602,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933,0.8411802181160933
23.459999999999997,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8318537168239831,0.8318537168239831,0.8318537168239831,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8318537168239831,0.8318537168239831,0.8318537168239831,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422,0.8420951367242422
23.608,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8328440433088414,0.8328440433088414,0.8328440433088414,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8328440433088414,0.8328440433088414,0.8328440433088414,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396,0.8429967232809396
23.756,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.8338200609290154,0.8338200609290154,0.8338200609290154,0.843885271165088,0.843885271165088,0.843885271165088,0.8338200609290154,0.8338200609290154,0.8338200609290154,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088,0.843885271165088
23.904,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8347820787994885,0.8347820787994885,0.8347820787994885,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8347820787994885,0.8347820787994885,0.8347820787994885,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409,0.8447610653671409
