; Table containing the spacecraft roll angle values from 1-6-2020 to 21-02-2022 (3 measurements per day)
UTC,Roll angle (degrees)
2021-12-27T17:24:13.699,-4.329056284632528
2021-12-28T01:23:43.255,-4.328339579777318
2021-12-28T09:23:12.811,-4.327581968648293
2021-12-28T17:22:42.367,-4.326750295331474
2021-12-29T01:22:11.923,-4.32587736816481
2021-12-29T09:21:41.479,-4.324828891787884
2021-12-29T17:21:11.35,-4.323777340966662
2021-12-30T17:19:39.704,-4.320171081366768
2021-12-31T01:19:09.260,-4.318848842891175
2021-12-31T09:18:38.816,-4.317515742200492
2021-12-31T17:18:08.372,-4.316044800646536
2022-01-01T01:17:37.928,-4.3144042508314495
2022-01-01T09:17:07.484,-4.312801187538994
2022-01-01T17:16:37.40,-4.311117365387652
2022-01-02T01:16:06.596,-4.3093130299203395
2022-01-02T09:15:36.152,-4.307485293862176
2022-01-02T17:15:05.708,-4.305580961160919
2022-01-03T01:14:35.264,-4.3034716939224
2022-01-03T09:14:04.820,-4.301489268506998
2022-01-03T17:13:34.376,-4.299377748063033
2022-01-04T01:13:03.932,-4.297170127418079
2022-01-04T09:12:33.488,-4.294859970994712
2022-01-04T17:12:03.44,-4.292495448323582
2022-01-05T01:11:32.600,-4.290071817873649
2022-01-05T09:11:02.156,-4.287549483981288
2022-01-05T17:10:31.712,-4.284972418924972
2022-01-06T01:10:01.268,-4.282292083520556
2022-01-06T09:09:30.824,-4.279568128990363
2022-01-06T17:09:00.380,-4.276681693649636
2022-01-07T01:08:29.936,-4.273775472915784
2022-01-07T09:07:59.492,-4.270761874751735
2022-01-07T17:07:29.48,-4.267676507814492
2022-01-08T01:06:58.604,-4.264551394799673
2022-01-08T09:06:28.160,-4.261299078299832
2022-01-08T17:05:57.716,-4.257972700541872
2022-01-09T01:05:27.272,-4.254606379310918
2022-01-09T09:04:56.828,-4.251078171532459
2022-01-09T17:04:26.384,-4.247482774633286
2022-01-10T01:03:55.940,-4.243892861866971
2022-01-10T09:03:25.496,-4.2400628883542275
2022-01-10T17:02:55.52,-4.236239424825561
2022-01-11T01:02:24.608,-4.2323744874267435
2022-01-11T09:01:54.164,-4.228328328597426
2022-01-11T17:01:23.720,-4.224226765255903
2022-01-12T01:00:53.276,-4.220041620779718
2022-01-12T09:00:22.832,-4.215759086683432
2022-01-12T16:59:52.389,-4.211352590043793
2022-01-13T00:59:21.945,-4.20690684153841
2022-01-13T08:58:51.501,-4.202303151558461
2022-01-13T16:58:21.57,-4.1977480706413335
2022-01-14T00:57:50.613,-4.192898403402951
2022-01-14T08:57:20.169,-4.188151439202849
2022-01-14T16:56:49.725,-4.183155736648214
2022-01-15T00:56:19.281,-4.178198575102233
2022-01-15T08:55:48.837,-4.173003281465331
2022-01-15T16:55:18.393,-4.16780165484155
2022-01-16T00:54:47.949,-4.162395155847235
2022-01-16T08:54:17.505,-4.157080840585256
2022-01-16T16:53:47.61,-4.1515268070747595
2022-01-17T00:53:16.617,-4.145834717300901
2022-01-17T08:52:46.173,-4.1401275108676305
2022-01-17T16:52:15.729,-4.134236773378643
2022-01-18T00:51:45.285,-4.128294339624902
2022-01-18T08:51:14.841,-4.122243039273372
2022-01-18T16:50:44.397,-4.116115207755526
2022-01-19T00:50:13.953,-4.109805804503613
2022-01-19T08:49:43.509,-4.103392219248108
2022-01-19T16:49:13.65,-4.096891810800528
2022-01-20T00:48:42.621,-4.090253792403869
2022-01-20T08:48:12.177,-4.083552185467721
2022-01-20T16:47:41.733,-4.076685544096867
2022-01-21T00:47:11.289,-4.069758408617234
2022-01-21T08:46:40.845,-4.062646359616051
2022-01-21T16:46:10.401,-4.055416343455619
2022-01-22T00:45:39.957,-4.0481053825623965
2022-01-22T08:45:09.513,-4.040668727245855
2022-01-22T16:44:39.69,-4.033104862451347
2022-01-23T00:44:08.625,-4.025399457788506
2022-01-23T08:43:38.181,-4.017563246205307
2022-01-23T16:43:07.737,-4.009646722252484
2022-01-24T00:42:37.293,-4.001585954253336
2022-01-24T08:42:06.849,-3.9933230968700784
2022-01-24T16:41:36.405,-3.9849546841247134
2022-01-25T00:41:05.961,-3.9764851654711344
2022-01-25T08:40:35.517,-3.9678571941473657
2022-01-25T16:40:05.73,-3.9591162569458898
2022-01-26T00:39:34.630,-3.9502221893497502
2022-01-26T08:39:04.186,-3.9411767872133545
2022-01-26T16:38:33.742,-3.931968521074646
2022-01-27T00:38:03.298,-3.922667550722284
2022-01-27T08:37:32.854,-3.913165919818634
2022-01-27T16:37:02.410,-3.903501589033455
2022-01-28T00:36:31.966,-3.893734260208243
2022-01-28T08:36:01.522,-3.8838387523636726
2022-01-28T16:35:31.78,-3.873612449338336
2022-01-29T00:35:00.634,-3.863444137433567
2022-01-29T08:34:30.190,-3.853031870067654
2022-01-29T16:33:59.746,-3.8423955861274544
2022-01-30T00:33:29.302,-3.8316502449973266
2022-01-30T08:32:58.858,-3.820729776727139
2022-01-30T16:32:28.414,-3.8096912896752637
2022-01-31T00:31:57.970,-3.7983963436074455
2022-01-31T08:31:27.526,-3.786997392616493
2022-01-31T16:30:57.82,-3.7754425663708515
2022-02-01T00:30:26.638,-3.76355365397457
2022-02-01T08:29:56.194,-3.751631449921697
2022-02-01T16:29:25.750,-3.739367905690515
2022-02-02T00:28:55.306,-3.7270872528932
2022-02-02T08:28:24.862,-3.7145552229894436
2022-02-02T16:27:54.418,-3.7017865816458113
2022-02-03T00:27:23.974,-3.68885173500468
2022-02-03T08:26:53.530,-3.6757143949426485
2022-02-03T16:26:23.86,-3.6623147109090946
2022-02-04T00:25:52.642,-3.6488482505344293
2022-02-04T08:25:22.198,-3.6351033611704073
2022-02-04T16:24:51.754,-3.621078525764573
2022-02-05T00:24:21.310,-3.606833784463753
2022-02-05T08:23:50.866,-3.5924623793880546
2022-02-05T16:23:20.422,-3.5778177504938196
2022-02-06T00:22:49.978,-3.562950823190287
2022-02-06T08:22:19.534,-3.54782272243125
2022-02-06T16:21:49.90,-3.5324784190848835
2022-02-07T00:21:18.646,-3.5169158489996555
2022-02-07T08:20:48.202,-3.501111054047007
2022-02-07T16:20:17.758,-3.4849875950399434
2022-02-08T00:19:47.315,-3.4686927108338526
2022-02-08T08:19:16.871,-3.452112911902681
2022-02-08T16:18:46.427,-3.4353015921142904
2022-02-09T00:18:15.983,-3.418133478613996
2022-02-09T08:17:45.539,-3.400760415582109
2022-02-09T16:17:15.95,-3.3831397291695815
2022-02-10T00:16:44.651,-3.36516256863164
2022-02-10T08:16:14.207,-3.3469665101470207
2022-02-10T16:15:43.763,-3.3284777075917917
2022-02-11T00:15:13.319,-3.309614038343362
2022-02-11T08:14:42.875,-3.2905244229582418
2022-02-11T16:14:12.431,-3.27103760423496
2022-02-12T00:13:41.987,-3.2513472774870498
2022-02-12T08:13:11.543,-3.231310492005874
2022-02-12T16:12:41.99,-3.2109244709750744
2022-02-13T00:12:10.655,-3.1901109518625836
2022-02-13T08:11:40.211,-3.1691344562009904
2022-02-13T16:11:09.767,-3.1477586029182816
2022-02-14T00:10:39.323,-3.1260251859580914
2022-02-14T08:10:08.879,-3.103903286311632
2022-02-14T16:09:38.435,-3.081434008941697
2022-02-15T00:09:07.991,-3.0586365543287792
2022-02-15T08:08:37.547,-3.0354181980686787
2022-02-15T16:08:07.103,-3.0118244925036697
2022-02-16T00:07:36.659,-2.987834588879374
2022-02-16T08:07:06.215,-2.9634537111595
2022-02-16T16:06:35.771,-2.938595063323439
2022-02-17T00:06:05.327,-2.91342416395902
2022-02-17T08:05:34.883,-2.887806179739469
2022-02-17T16:05:04.439,-2.8616588095972126
2022-02-18T00:04:33.995,-2.8351561567271713
2022-02-18T08:04:03.551,-2.8081816196609535
2022-02-18T16:03:33.107,-2.780731877584693
2022-02-19T00:03:02.663,-2.752830183448176
2022-02-19T08:02:32.219,-2.724456815283009
2022-02-19T16:02:01.775,-2.695568271765464
2022-02-20T00:01:31.331,-2.66616625285803
2022-02-20T08:01:00.887,-2.63622398716443
2022-02-20T16:00:30.443,-2.6058416123287085
