"; Table containing the values of L0, B0, apparent solar radius (as seen from Solar Orbiter) and the Solar Orbiter roll angle. Three values per day are reported from 2020-06-01 00:00:00 to 2022-06-06 16:00:00",,,,
SolarOrbiterUT,HGlat_B0(deg),HGlon_L0(deg),SolarApparentRadius(arcsec),SolarOrbiterRollAngle(deg)
2020-06-01 00:00:00,4.539848781214722,33.497421010647145,1746.1659165030899,-4.908947990325853
2020-06-01 08:00:00,4.616200721809344,34.078991991570575,1750.7777436551576,-4.836580506018629
2020-06-01 16:00:00,4.691814294531165,34.66551817595099,1755.3303497015029,-4.763891355313567
2020-06-02 00:00:00,4.766647779484308,35.25694868653916,1759.8212282302693,-4.689046127618807
2020-06-02 08:00:00,4.8406599482899155,35.85323362235362,1764.2475736358324,-4.612441260151163
2020-06-02 16:00:00,4.913808850197627,36.45431795741147,1768.6066593360508,-4.534640917999491
2020-06-03 00:00:00,4.9860522162469225,37.06014300563507,1772.8957480494978,-4.454723667638438
2020-06-03 08:00:00,5.057347524066844,37.6706463807696,1777.1120953490833,-4.37374174566061
2020-06-03 16:00:00,5.127652035982882,38.28576196499335,1781.252953375562,-4.290916528935775
2020-06-04 00:00:00,5.19692285337069,38.905419882328395,1785.315574697095,175.7928945990443
2020-06-04 08:00:00,5.265116994988054,39.529546477078824,1789.2972162766926,-4.120982559250392
2020-06-04 16:00:00,5.332191427408398,40.158064302357396,1793.1951436061925,-4.033516497335174
2020-06-05 00:00:00,5.39810315882331,40.7908921105851,1797.0066349472363,-3.944972734585316
2020-06-05 08:00:00,5.46280929017885,41.42794485485397,1800.728985681191,-3.854751916073856
2020-06-05 16:00:00,5.52626706517859,42.06913369703499,1804.3595127687797,-3.7631645235565587
2020-06-06 00:00:00,5.588433971557831,42.714366019014506,1807.8955592983693,-3.6702000571190405
2020-06-06 08:00:00,5.649267793144481,43.36354544445105,1811.334499092915,-3.5755390956533764
2020-06-06 16:00:00,5.708726673318436,44.0165718679233,1814.6737414237555,-3.479512714809111
2020-06-07 00:00:00,5.766769210559546,44.673341487996815,1817.9107357496787,-3.382421988247379
2020-06-07 08:00:00,5.823354534200337,45.33374684951017,1821.0429764961518,-3.283763372650077
2020-06-07 16:00:00,5.878442284907962,45.99767690056425,1824.0680078654912,-3.1837341988262886
2020-06-08 00:00:00,5.93199291580557,46.6650170322374,1826.983428653023,-3.0825075316683805
2020-06-08 08:00:00,5.983967483765797,47.33564916521687,1829.7868970458833,-2.9799730661174633
2020-06-08 16:00:00,6.034327929239361,48.00945180663215,1832.476135407022,-2.876269076670107
2020-06-09 00:00:00,6.083037091764842,48.68630013506763,1835.0489350249238,-2.7717415074334246
2020-06-09 08:00:00,6.1300587721669455,49.366066087806125,1837.5031607343906,-20.67040179975009
2020-06-09 16:00:00,6.175357791060658,50.048618463740944,1839.8367555684997,-2.5586712117430723
2020-06-10 00:00:00,6.218900127011485,50.73382301419966,1842.047745233097,-2.4505217382330913
2020-06-10 08:00:00,6.26065291542924,51.42154256578364,1844.1342424878608,-2.3416461878222568
2020-06-10 16:00:00,6.300584569280355,52.11163713509093,1846.0944513981447,-2.231249901640309
2020-06-11 00:00:00,6.338664817478301,52.80396405778782,1847.9266714120931,-2.120334854024164
2020-06-11 08:00:00,6.374864807038984,53.498378122644475,1849.6293013277011,-2.0086255100383097
2020-06-11 16:00:00,6.4091571249141,54.194731715558994,1851.2008429956577,-1.8957649047983678
2020-06-12 00:00:00,6.441515883095508,54.89287496799658,1852.6399048647786,-1.781907525867433
2020-06-12 08:00:00,6.471916784654275,55.592655913002666,1853.9452052959261,-1.6680387461960875
2020-06-12 16:00:00,6.50033714450754,56.29392065023891,1855.1155756500218,-1.552848703021678
2020-06-13 00:00:00,6.52675598340944,56.99651351262214,1856.149963106715,-1.4377578475458297
2020-06-13 08:00:00,6.5511540428313655,57.70027724265608,1857.0474332615463,-1.3215004708158766
2020-06-13 16:00:00,6.573513847099053,58.4050531716081,1857.8071724017668,-1.2048597541941837
2020-06-14 00:00:00,6.593819731499827,59.11068140463187,1858.428489523262,-1.0875655717967956
2020-06-14 08:00:00,6.612057886487548,59.81700100894846,1858.9108180468045,-0.9702141053411151
2020-06-14 16:00:00,6.628216377919132,60.523850206666104,1859.2537172165798,-0.8521911559204228
2020-06-15 00:00:00,6.642285184460068,61.23106656964499,1859.456873213428,139.30958002686572
2020-06-15 08:00:00,6.654254570020909,61.938485231850606,1859.5200542561984,-0.6152943738627807
2020-06-15 16:00:00,6.664119919022966,62.64594485187127,1859.443247359549,-0.4968612944847044
2020-06-16 00:00:00,6.671877153757787,63.35328237912231,1859.2265262257627,-0.3778066063935539
2020-06-16 08:00:00,6.677524039418249,64.0603347771908,1858.870089495287,-0.25907517561979676
2020-06-16 16:00:00,6.681060299954861,64.7669393581179,1858.3742634766832,-0.1399190966079297
2020-06-17 00:00:00,6.682487631306838,65.47293398275772,1857.7395012953345,-0.021158233289307642
2020-06-17 08:00:00,6.6818096633776545,66.17815725732146,1856.966381790185,0.09776324829725754
2020-06-17 16:00:00,6.679031977125536,66.8824487289375,1856.0556080727283,0.21680323521176192
2020-06-18 00:00:00,6.674162056779409,67.5856490813789,1855.0080057591442,0.3347352535712706
2020-06-18 08:00:00,6.6672092845745965,68.28760032098558,1853.824520957349,0.45339574416651635
2020-06-18 16:00:00,6.658184914417787,68.98814596293974,1852.5062179239287,0.5709471075337041
2020-06-19 00:00:00,6.647102027292924,69.68713121308404,1851.054276473049,0.6884264659381867
2020-06-19 08:00:00,6.633975502518694,70.3844031422575,1849.4699891265873,0.8057529868786882
2020-06-19 16:00:00,6.6188219653647105,71.07981085654127,1847.754757999378,0.9225553369801552
2020-06-20 00:00:00,6.601659758900502,71.77320566002278,1845.9100914575997,1.0385315438777643
2020-06-20 08:00:00,6.582508890321303,72.46444121045859,1843.9376005809063,1.1547004207395752
2020-06-20 16:00:00,6.561390986554902,73.15337366888626,1841.8389953902813,1.2695748471771386
2020-06-21 00:00:00,6.538329193988076,73.83986184418316,1839.6160809005312,1.3839879036312368
2020-06-21 08:00:00,6.513348155358822,74.52376732438518,1837.2707530238551,1.4975159179939388
2020-06-21 16:00:00,6.486474004275287,75.20495460039363,1834.80499429889,1.6103003457442304
2020-06-22 00:00:00,6.4577341974454985,75.88329118845657,1832.2208694942328,1.7225582688868655
2020-06-22 08:00:00,6.427157500658052,76.55864773639607,1829.5205211083164,1.8332880032661574
2020-06-22 16:00:00,6.394773927044963,77.23089812359432,1826.7061647685935,1.943868778127551
2020-06-23 00:00:00,6.36061465871676,77.89991955352896,1823.7800845305446,2.0532797385718866
2020-06-23 08:00:00,6.324711969217516,78.56559263563614,1820.7446281742336,2.161665024560318
2020-06-23 16:00:00,6.287099169508508,79.22780145871353,1817.6022024033637,2.2689476856788127
2020-06-24 00:00:00,6.247810520940896,79.88643365753133,1814.3552680183311,2.375536846580899
2020-06-24 08:00:00,6.206881167744381,80.54138046833941,1811.0063351417718,2.480809285602413
2020-06-24 16:00:00,6.1643470659173385,81.19253677689241,1807.557958394607,2.584825968702572
2020-06-25 00:00:00,6.120244911629277,81.83980115797726,1804.0127320921483,2.688540154825843
2020-06-25 08:00:00,6.074612063176865,82.48307590734382,1800.3732855515045,2.7900348341348997
2020-06-25 16:00:00,6.027486474281463,83.1222670646994,1796.642278381588,2.890414854079842
2020-06-26 00:00:00,5.978906622678795,83.75728443009874,1792.8223958467904,2.9901397469038185
2020-06-26 08:00:00,5.928911437486405,84.38804157054565,1788.916344358516,3.0883164758261508
2020-06-26 16:00:00,5.877540233903533,85.01445582149375,1784.9268470175246,3.185380882031373
2020-06-27 00:00:00,5.824832641501045,85.63644828201367,1780.8566392709029,3.280789618286106
2020-06-27 08:00:00,5.770828542206787,86.25394380160932,1776.7084646808812,3.3749986427265903
2020-06-27 16:00:00,5.7155680032920255,86.8668709616009,1772.4850708178976,3.4682244908178914
2020-06-28 00:00:00,5.659091216065473,87.47516205001865,1768.1892052858118,3.5599197277123635
2020-06-28 08:00:00,5.601438436186754,88.07875302780108,1763.8236118285206,3.650580776081728
2020-06-28 16:00:00,5.542649925774995,88.67758349123244,1759.3910265546351,3.738544813981283
2020-06-29 00:00:00,5.482765887558438,89.27159665560767,1754.8941749315773,3.8261072133151433
2020-06-29 08:00:00,5.421826422319483,89.860739279907,1750.3357678057218,3.912177516315274
2020-06-29 16:00:00,5.359871473402584,90.4449616290911,1745.718498399836,3.996727034075467
2020-06-30 00:00:00,5.296940774312915,91.02421741917131,1741.0450390811739,4.079881846389249
2020-06-30 08:00:00,5.233073797722143,91.59846376037488,1736.3180382718226,4.161669303792165
2020-06-30 16:00:00,5.168309725144665,92.16766109837573,1731.5401183432398,4.241944952086627
2020-07-01 00:00:00,5.102687397068131,92.73177315085688,1726.713872729138,4.320663174885681
2020-07-01 08:00:00,5.036245273104248,93.29076684294009,1721.841863472044,4.39804233392068
2020-07-01 16:00:00,4.969021393784928,93.8446122391619,1716.9266189655814,4.473854204439905
2020-07-02 00:00:00,4.901053347336891,94.39328247506732,1711.9706318640383,4.548086638540316
2020-07-02 08:00:00,4.832378234082652,94.93675368488023,1706.9763571491137,4.621012899608517
2020-07-02 16:00:00,4.763032640468662,95.47500493112065,1701.9462103520016,4.692613539372345
2020-07-03 00:00:00,4.693052606227771,96.00801812911351,1696.8825659348672,4.762592284163255
2020-07-03 08:00:00,4.622473605199691,96.53577797494334,1691.7877558184402,4.83104992005321
2020-07-03 16:00:00,4.551330516358001,97.05827186816346,1686.664068057743,4.8981001466078755
2020-07-04 00:00:00,4.479657622234768,97.57548984164276,1681.5137456652217,4.9636900472513545
2020-07-04 08:00:00,4.4074885105311665,98.08742446221967,1676.3389855681157,5.0279100124461555
2020-07-04 16:00:00,4.334856211890695,98.59407079786313,1671.1419377217417,5.090579529376434
2020-07-05 00:00:00,4.261793029690567,99.09542629630404,1665.924704306734,5.152153712238851
2020-07-05 08:00:00,4.188330618822932,99.59149073395946,1660.689339027911,5.211643324865157
2020-07-05 16:00:00,4.114499930320403,100.0822661249706,1655.43784667222,5.270081317529791
2020-07-06 00:00:00,4.0403312253195605,100.56775665013691,1650.1721826512164,5.327273195329301
2020-07-06 08:00:00,3.9658540638409274,101.0479685773066,1644.8942527478093,5.382836960155447
2020-07-06 16:00:00,3.891097293890251,101.52291018505268,1639.6059127455417,5.4370773235182535
2020-07-07 00:00:00,3.81608905060949,101.99259168402482,1634.3089684656231,0.0
2020-07-07 08:00:00,3.7408567498216074,102.45702513989171,1629.0051757232807,0.0
2020-07-07 16:00:00,3.6654270912056757,102.91622439831829,1623.696240388174,5.591513949929648
2020-07-08 00:00:00,3.5898260575564622,103.37020500920144,1618.383818538108,5.6400744827583775
2020-07-08 08:00:00,3.514078913811261,103.81898415151042,1613.0695166925286,5.687479747187282
2020-07-08 16:00:00,3.4382102103135885,104.26258055978346,1607.7548921152516,5.733602894858597
2020-07-09 00:00:00,3.362243785822669,104.70101445142784,1602.4414531848658,5.7785146168370165
2020-07-09 08:00:00,3.2862027747941527,105.13430745589328,1597.130659826795,5.821821393430878
2020-07-09 16:00:00,3.21010960825987,105.56248254371367,1591.8239240059277,5.864211278848879
2020-07-10 00:00:00,3.133986023890986,105.98556395870612,1586.5226102698862,5.905105211947084
2020-07-10 08:00:00,3.0578530700716318,106.40357715028698,1581.22803634079,5.944650292734056
2020-07-10 16:00:00,2.9817311173045615,106.8165487088633,1575.9414737508325,5.9831218076646735
2020-07-11 00:00:00,2.9056398652861355,107.22450630179202,1570.6641485212,6.0203409048276235
2020-07-11 08:00:00,2.829598346320441,107.62747861037867,1565.3972418738772,6.056144917232671
2020-07-11 16:00:00,2.7536249452684505,108.0254952719782,1560.141890977323,6.090716929877588
2020-07-12 00:00:00,2.677737405325395,108.41858682067725,1554.8991897201574,6.125049870663126
2020-07-12 08:00:00,2.6019528310418742,108.80678462911872,1549.6701895107205,6.157252620993107
2020-07-12 16:00:00,2.526287715796422,109.19012085794746,1544.4559001033626,6.18887919022371
2020-07-13 00:00:00,2.4507579345213704,109.56862839950313,1539.2572904258002,6.218933709383599
2020-07-13 08:00:00,2.3753787697458377,109.94234083104965,1534.0752894268646,6.2479354637214595
2020-07-13 16:00:00,2.300164918498974,110.31129236194325,1528.9107870024047,6.275503065000038
2020-07-14 00:00:00,2.2251304980408584,110.67551778851596,1523.7646348216958,145.1596616870978
2020-07-14 08:00:00,2.1502890800580285,111.03505210173454,1518.6376402543992,6.328536369248567
2020-07-14 16:00:00,2.075653667598746,111.38993144801137,1513.5305877384276,6.353724915227354
2020-07-15 00:00:00,2.0012367360588623,111.74019216309567,1508.4442204469983,6.377663889809606
2020-07-15 08:00:00,1.9270502394795677,112.08587096389883,1503.3792461289077,6.399818150233014
2020-07-15 16:00:00,1.8531056130604464,112.42700494675674,1498.3363387986333,6.421565523182689
